google_index,domain_registration_length,page_rank,safe_anchor,nb_www,ratio_extRedirection,avg_words_raw,ratio_digits_url,nb_dots,ratio_digits_host,domain_age,domain_in_title,ratio_extHyperlinks,longest_words_raw,shortest_word_host,nb_hyperlinks,ratio_intHyperlinks,longest_word_path,length_hostname,avg_word_path,length_words_raw,phish_hints,shortest_word_path,nb_hyphens,web_traffic,char_repeat,links_in_tags,nb_slash,status
1,101,0,0.0,1,0.0,9.375,0.0,4,0.0,630,1,0.0,21,3,5,1.0,21,27,10.8,8,1,6,0,0,3,100.0,7,1
1,336,0,4.04040404,0,0.048780488,6.333333333,0.0,1,0.0,760,1,0.8848920859999999,12,12,278,0.115107914,10,16,5.625,9,3,2,1,0,3,0.0,10,1
0,0,1,44.44444444,0,0.0,4.0,0.0,1,0.0,921,1,0.144736842,4,4,76,0.855263158,0,7,0.0,1,0,0,0,0,0,87.5,3,0
0,246,7,0.0,0,0.0,4.272727273,0.176470588,3,0.0,5232,1,0.0,8,6,0,0.0,8,18,3.777777778,11,1,1,1,7552177,2,0.0,9,0
0,182,10,0.0,0,0.0,8.0,0.0,1,0.0,7489,1,0.48,9,7,25,0.52,9,11,9.0,2,0,9,0,63,1,50.0,3,0
0,211,2,66.66666667,0,0.307692308,8.0,0.0,2,0.0,2345,0,0.1625,10,9,80,0.8375,9,26,6.5,4,0,4,0,237648,1,57.14285714,4,0
0,1286,7,0.0,1,0.0,4.714285714,0.08,3,0.0,-1,1,0.0,9,2,0,0.0,9,10,5.6,7,0,3,0,1203,4,0.0,6,0
0,1408,5,35.29411765,1,0.218181818,3.0,0.0,2,0.0,6993,0,0.6790123459999999,5,3,81,0.320987654,2,13,2.0,4,0,2,0,8740,3,18.75,4,0
0,293,2,66.66666667,0,0.5,5.0,0.0,2,0.0,803,0,0.068965517,5,5,58,0.931034483,0,11,0.0,1,0,0,0,2778969,1,92.85714286,2,1
0,649,5,100.0,0,0.0,8.0,0.0,1,0.0,7386,0,0.041666667,9,8,48,0.958333333,9,12,8.0,4,0,7,1,1213116,2,92.85714286,4,0
0,266,2,100.0,1,0.0,8.0,0.0,2,0.0,6673,1,0.0,13,3,19,1.0,0,21,0.0,2,0,0,0,3022834,3,100.0,3,0
0,-1,2,28.57142857,1,0.571428571,5.0,0.0,2,0.0,-1,0,0.045454545,7,3,154,0.954545455,0,14,0.0,2,0,0,0,4032224,3,87.5,3,0
1,318,0,100.0,0,0.0,5.857142857,0.0,3,0.0,2604,1,0.0,12,12,4,1.0,7,16,4.833333333,7,3,3,0,0,1,100.0,6,1
0,957,3,21.42857143,1,0.333333333,6.5,0.0,2,0.0,-1,1,0.1363636359999999,10,3,110,0.8636363640000001,0,18,0.0,2,0,0,0,901117,4,71.42857143,3,0
1,69,0,100.0,0,0.0,7.833333333,0.063492063,2,0.0,3583,1,0.0,17,17,21,1.0,9,21,6.0,6,1,3,0,0,1,100.0,5,1
0,493,4,91.07142857,0,0.307692308,7.090909091,0.04950495,1,0.0,3159,0,0.118181818,12,7,110,0.8818181820000001,12,11,7.1,11,0,5,7,257467,1,60.0,6,0
1,25,0,100.0,0,0.0,8.25,0.184,4,0.0,3992,1,0.0,17,3,51,1.0,17,50,8.142857142999999,12,0,2,1,5697976,2,100.0,5,1
1,537,2,50.0,0,1.0,5.2,0.0,2,0.0,924,0,0.142857143,9,2,7,0.857142857,9,19,7.0,5,0,5,2,0,1,100.0,3,1
0,0,2,25.0,1,0.1578947369999999,3.0,0.0,2,0.0,-1,0,0.061889251,3,3,307,0.938110749,0,10,0.0,2,0,0,0,101873,3,91.66666667,3,0
0,87,3,82.75862069,0,0.0,5.0,0.0,2,0.0,3566,1,0.038626609,5,5,233,0.961373391,0,12,0.0,1,0,0,0,305533,0,91.66666667,2,0
0,1006,0,22.22222222,1,0.117647059,9.0,0.0,2,0.0,5203,0,0.653846154,15,3,26,0.346153846,0,23,0.0,2,0,0,0,1282686,4,0.0,3,0
1,1337,0,0.0,0,0.0,7.0,0.058823529,2,0.0,2316,1,0.0,12,4,23,1.0,8,21,6.333333333,5,0,5,0,0,0,100.0,6,1
0,905,7,57.14285714,0,0.5,5.875,0.0,2,0.0,7130,0,0.024291498,10,2,247,0.975708502,10,16,6.0,8,0,2,0,12,0,100.0,4,0
1,149,0,0.0,1,1.0,7.923076922999999,0.222222222,2,0.054054054,216,1,0.142857143,44,5,7,0.857142857,44,37,8.0,26,0,1,15,0,11,100.0,8,1
1,974,3,0.0,0,0.833333333,5.888888889,0.0,1,0.0,1582,1,0.571428571,10,4,21,0.428571429,10,14,6.285714286,9,2,3,1,0,2,0.0,10,1
0,0,5,66.66666667,0,0.5,5.8,0.0,2,0.0,5065,0,0.074766355,11,2,107,0.925233645,6,18,5.333333333,5,0,4,0,328378,1,71.42857143,4,0
1,4,3,0.0,0,0.0,9.0,0.0,2,0.0,4386,1,0.0,18,18,0,0.0,10,22,7.2,6,0,4,2,0,1,0.0,4,0
0,714,3,12.5,1,0.0,7.0,0.0,2,0.0,6591,1,0.137931034,11,3,116,0.8620689659999999,0,19,0.0,2,0,0,0,185080,3,94.44444444,3,0
0,1039,4,66.66666667,1,0.1,6.0,0.0,2,0.0,10648,0,0.192307692,9,3,52,0.807692308,0,17,0.0,2,0,0,0,428010,3,0.0,3,0
0,41,3,42.85714286,1,0.0,3.333333333,0.0,2,0.0,7263,0,0.034482759,5,3,116,0.965517241,2,13,2.0,3,0,2,0,2317654,3,100.0,3,0
0,371,5,14.28571429,0,0.230769231,7.0,0.0,2,0.0,7298,1,0.928571429,8,6,14,0.071428571,0,19,0.0,2,0,0,0,0,0,0.0,3,0
0,436,4,92.0,1,0.24,3.5,0.0,2,0.0,3582,0,0.5,4,3,50,0.5,0,12,0.0,2,0,0,0,597462,4,11.11111111,3,0
0,-1,5,50.0,1,0.0,8.75,0.0,3,0.0,-1,1,0.045454545,16,3,66,0.954545455,12,24,8.0,4,0,4,0,608816,4,100.0,3,0
1,374,5,14.28571429,0,0.846153846,13.0,0.0,2,0.0,7295,1,0.928571429,18,8,14,0.071428571,0,31,0.0,2,0,0,0,0,0,0.0,2,1
1,318,1,100.0,0,0.0,9.894736842,0.220183486,1,0.0,778,1,0.1363636359999999,40,10,22,0.8636363640000001,40,13,9.888888889,19,3,2,2,0,10,80.0,12,1
1,1198,2,0.0,0,0.0,3.75,0.0,3,0.0,7202,1,0.0,5,5,1,1.0,3,15,2.5,4,0,2,0,1082977,0,100.0,3,1
0,105,2,50.0,1,0.285714286,5.666666667,0.0,2,0.0,2816,1,0.333333333,7,3,21,0.666666667,0,23,0.0,3,0,0,1,0,4,77.77777778,3,0
1,321,2,0.0,1,0.285714286,4.75,0.058823529,4,0.076923077,6254,1,0.067961165,11,2,103,0.932038835,0,26,0.0,4,0,0,0,475107,3,81.81818182,3,1
1,0,2,0.0,0,0.0,12.5,0.258064516,2,0.0,2996,1,0.083333333,32,8,12,0.916666667,32,14,13.4,6,0,4,0,4189860,3,83.33333333,7,1
1,318,1,100.0,0,0.0,6.117647058999999,0.037593985,1,0.0,778,1,0.1363636359999999,10,10,22,0.8636363640000001,10,13,5.875,17,3,2,2,0,9,80.0,12,1
0,1417,6,87.5,1,0.166666667,4.8,0.0,2,0.0,5888,0,0.073770492,7,3,244,0.926229508,5,15,4.666666667,5,0,4,2,184,3,88.88888889,3,0
1,25,0,100.0,0,0.0,7.769230769,0.140625,4,0.0,3993,1,0.0,17,3,51,1.0,17,50,7.375,13,0,2,1,5707171,2,100.0,5,1
0,277,6,27.77777778,0,0.4,5.333333333,0.083333333,3,0.0,11047,0,0.283018868,9,4,53,0.716981132,9,14,5.75,6,0,4,2,545,0,90.0,3,0
0,309,3,13.33333333,1,0.0,7.0,0.0,2,0.0,5534,0,0.086092715,11,3,151,0.913907285,0,19,0.0,2,0,0,0,0,3,100.0,3,0
0,0,2,100.0,1,0.0,7.666666667,0.0,2,0.0,-1,1,0.0,12,3,142,1.0,0,28,0.0,3,0,0,1,0,3,100.0,3,0
0,0,3,50.0,0,0.1,8.0,0.0,2,0.0,-1,0,0.294117647,8,8,34,0.705882353,0,15,0.0,1,0,0,0,4423479,0,57.14285714,3,0
0,394,3,100.0,1,0.0,4.0,0.0,2,0.0,-1,0,0.0,7,3,392,1.0,2,15,2.0,3,0,2,0,0,3,100.0,4,0
1,241,0,0.0,0,0.0,16.9,0.376344086,5,0.0,-1,1,0.333333333,64,11,3,0.666666667,64,17,17.21052632,20,1,2,0,9679626,50,0.0,6,1
0,488,2,18.18181818,1,0.285714286,4.0,0.0,2,0.0,7912,1,0.083333333,5,3,168,0.916666667,0,13,0.0,2,0,0,0,3532336,3,83.33333333,3,0
1,75,1,0.0,1,0.0,8.333333332999999,0.0,2,0.0,2926,1,0.0,16,3,0,0.0,6,24,6.0,3,1,6,0,0,3,0.0,4,1
0,268,5,0.0,1,0.0,5.0,0.0,3,0.0,5575,1,0.0,8,3,16,1.0,8,13,5.666666667,5,0,4,0,126204,4,100.0,3,0
1,121,1,87.5,1,0.454545455,4.2,0.0,3,0.0,3674,0,0.0696202529999999,6,3,158,0.930379747,5,13,4.0,5,0,3,0,3192143,3,86.20689655,3,0
1,155,3,61.29032258,1,0.4,9.333333333,0.0,2,0.0,4593,1,0.290697674,19,3,86,0.709302326,6,27,6.0,3,0,6,0,3488368,4,85.71428571,4,0
1,0,2,0.0,0,0.0,8.0,0.0,2,0.0,-1,1,0.0,15,8,0,0.0,15,15,8.0,6,3,2,1,0,1,0.0,7,1
0,372,5,17.94871795,0,0.472727273,17.0,0.0,2,0.0,7297,1,0.901639344,26,8,61,0.098360656,0,39,0.0,2,0,0,0,0,0,0.0,3,0
0,283,4,40.0,0,0.4,6.8,0.0,1,0.0,-1,1,0.4166666670000001,14,14,12,0.583333333,9,18,5.0,5,0,3,3,0,0,75.0,4,0
0,403,5,0.0,1,0.0,4.5,0.0,2,0.0,6536,1,0.090909091,6,3,11,0.909090909,0,14,0.0,2,0,0,0,885,6,85.71428571,3,0
0,1049,8,80.0,0,0.0,5.0,0.0,2,0.0,5159,1,0.076923077,8,6,13,0.923076923,1,19,1.0,3,0,1,0,0,0,100.0,3,0
1,208,2,0.0,0,0.0,10.75,0.285714286,3,0.4375,522,1,0.0,20,9,8,1.0,20,32,10.0,8,0,2,1,377875,1,100.0,6,1
1,0,1,0.0,0,1.0,7.0,0.0,2,0.0,-1,1,0.142857143,15,2,7,0.857142857,0,31,0.0,3,1,0,1,77586,2,100.0,2,1
1,3104,7,0.0,2,0.0,7.105263158,0.354231975,4,0.0,7489,0,0.0,34,3,0,0.0,34,16,7.194444444,38,0,2,8,376,25,0.0,6,1
1,948,3,0.0,0,0.0,20.83333333,0.063380282,3,0.034482759,7087,1,1.0,87,11,1,0.0,87,29,25.25,6,0,4,2,18105,3,0.0,3,1
0,134,4,58.62068966,1,0.044444444,5.0,0.0,2,0.0,4979,1,0.629370629,7,3,143,0.370629371,0,15,0.0,2,0,0,0,0,3,48.97959184,3,0
1,236,0,50.0,0,0.125,9.125,0.296703297,2,0.0,495,1,0.470588235,32,7,17,0.529411765,32,11,9.428571429,8,1,3,1,0,4,0.0,6,1
0,340,2,100.0,0,0.0,6.0,0.0,1,0.0,2242,0,0.035211268,6,6,284,0.964788732,0,9,0.0,1,0,0,0,1584299,0,88.23529412,3,0
0,242,1,0.0,0,0.0,7.5,0.0,2,0.0,1950,1,1.0,11,4,47,0.0,0,20,0.0,2,1,0,0,341948,1,0.0,3,1
1,228,5,25.0,0,0.166666667,5.1,0.068493151,4,0.12195122,5616,1,0.818181818,9,1,22,0.181818182,9,41,4.75,10,0,1,2,0,3,0.0,6,1
0,902,7,72.22222222,0,0.675,6.0,0.0,2,0.0,7133,0,0.096385542,9,2,830,0.903614458,9,16,6.25,6,0,3,0,12,0,100.0,4,0
0,386,3,40.0,1,0.333333333,5.2,0.0,2,0.0,-1,1,0.375,8,3,24,0.625,8,16,5.0,5,0,3,1,248833,3,44.44444444,5,0
1,37,4,0.0,1,0.0,4.4,0.0,2,0.0,3251,1,0.794117647,11,1,34,0.205882353,11,10,8.5,5,0,6,1,421761,3,6.25,5,1
0,243,7,0.0,0,0.052631579,7.714285714,0.194444444,2,0.0,6697,1,0.402352941,24,2,425,0.597647059,24,17,8.4,7,0,1,2,3816,1,58.33333333,5,0
0,334,1,90.0,1,0.0,10.0,0.106060606,2,0.0,3468,1,0.035532995,26,3,197,0.964467005,26,26,14.5,5,0,3,1,0,3,0.0,3,0
1,374,5,14.28571429,0,0.846153846,9.0,0.066666667,2,0.086956522,7295,1,0.928571429,10,8,14,0.071428571,0,23,0.0,2,0,0,0,0,1,0.0,2,1
0,0,6,40.0,1,0.357142857,3.0,0.0,2,0.0,6772,1,0.184210526,3,3,76,0.815789474,0,11,0.0,2,0,0,0,826847,3,72.72727273,3,0
0,2327,6,22.22222222,1,0.026315789,5.125,0.13559322,2,0.0,6074,0,0.5,9,3,76,0.5,7,17,4.833333333,8,2,3,4,453,4,69.23076923,4,0
1,187,0,38.46153846,0,0.7142857140000001,5.217391304,0.156862745,2,0.0,2370,1,0.7,11,11,20,0.3,11,15,4.954545455,23,2,1,14,0,8,0.0,9,1
0,260,3,16.66666667,1,0.037037037,5.666666667,0.0,2,0.0,3026,0,0.325301205,10,3,166,0.674698795,0,23,0.0,3,0,0,1,718627,3,68.75,3,0
1,0,2,0.0,1,0.0,5.4,0.0,3,0.0,-1,1,0.0,10,3,0,0.0,10,12,6.333333333,5,1,3,0,0,3,0.0,4,1
0,3483,6,70.0,1,0.0,5.5,0.0,3,0.0,8044,1,0.112676056,12,3,71,0.887323944,8,20,4.5,6,0,1,0,2580,3,0.0,5,0
0,299,5,9.523809524,1,0.047619048,4.4,0.0,2,0.0,9564,1,0.254545455,7,3,165,0.745454545,7,11,5.333333333,5,0,4,1,1937051,4,83.33333333,4,0
0,338,4,33.33333333,0,0.054545455,6.0,0.0,1,0.0,2219,0,0.13064133,6,6,421,0.86935867,0,10,0.0,1,0,0,0,2232292,0,78.94736842,3,0
1,568,2,100.0,0,0.0,9.125,0.086956522,2,0.0,3815,1,0.0,15,7,13,1.0,13,36,8.6,8,0,6,1,0,3,100.0,5,1
1,181,0,100.0,1,0.0,14.28571429,0.196581197,2,0.0,1279,1,0.0,32,3,75,1.0,32,38,13.4,7,0,6,1,0,5,100.0,6,1
0,2528,5,34.782608700000004,0,0.105263158,5.166666667,0.0,3,0.0,6424,1,0.626373626,8,2,91,0.373626374,7,32,7.0,6,0,7,2,379,0,0.0,3,0
1,590,3,0.0,0,0.0,6.8,0.192307692,3,0.260869565,5984,1,0.0,11,7,0,0.0,11,23,6.0,5,0,3,0,17696,2,0.0,4,1
1,269,3,0.0,2,0.0,6.384615385,0.036697248,7,0.0,3018,1,0.0,17,3,1,1.0,13,28,5.727272727000001,13,1,2,0,2156460,6,0.0,7,1
0,2804,10,80.0,1,0.0,6.0,0.03030303,2,0.0,8520,1,0.377358491,8,3,53,0.622641509,7,16,7.0,3,0,7,0,8,4,12.5,4,0
0,209,10,0.0,1,0.137931034,7.0,0.0,2,0.0,5635,0,0.527272727,14,3,55,0.472727273,14,15,9.0,4,0,4,0,2,4,56.0,4,0
1,290,0,0.0,0,0.0,11.66666667,0.388235294,4,0.0,-1,1,0.0,50,3,0,0.0,50,18,19.0,6,0,3,0,0,6,0.0,4,1
1,492,0,0.0,0,0.393939394,4.333333333,0.0,3,0.0,4987,1,0.8918918920000001,7,7,37,0.108108108,7,12,3.8,6,0,2,1,0,0,9.090909091,4,1
1,948,3,0.0,0,0.0,5.3,0.0,4,0.0,7086,1,1.0,11,7,1,0.0,11,23,4.375,10,0,2,0,18263,3,0.0,9,1
0,901,7,64.0776699,0,0.756756757,5.5,0.0,2,0.0,7134,0,0.096354167,9,2,384,0.903645833,7,16,5.5,6,0,4,0,12,0,100.0,4,0
0,190,3,27.27272727,0,0.7777777779999999,4.777777778,0.129032258,2,0.0,-1,0,0.163636364,9,9,55,0.836363636,9,13,4.25,9,1,1,0,5025731,1,100.0,3,0
0,0,1,79.06976744,1,0.176470588,9.0,0.0,2,0.0,1459,0,0.029668412,15,3,573,0.970331588,0,22,0.0,2,0,0,0,3713285,3,97.05882353,3,0
1,14,0,100.0,0,0.0,7.769230769,0.125,4,0.0,4003,1,0.0,17,3,4,1.0,17,50,7.375,13,0,2,1,5816617,4,100.0,5,1
1,197,5,27.65957447,1,0.5555555560000001,4.0,0.0,3,0.0,5622,0,0.321428571,8,2,112,0.6785714290000001,8,14,5.0,7,0,3,1,49888,5,92.30769231,5,0
1,374,5,14.28571429,0,0.846153846,8.5,0.068965517,2,0.090909091,7295,1,0.928571429,9,8,14,0.071428571,0,22,0.0,2,0,0,0,0,0,0.0,2,1
1,3183,4,100.0,0,0.0,13.70588235,0.183908046,13,0.202830189,2660,1,0.0,29,5,5,1.0,15,212,7.2,17,2,3,0,0,11,0.0,6,1
0,322,6,0.0,0,0.0,4.0,0.0,2,0.0,4065,0,0.142857143,5,3,28,0.857142857,5,9,5.0,2,0,5,0,34916,0,87.5,3,0
0,120,3,25.0,1,0.166666667,5.5,0.0,2,0.0,6821,1,0.042553191,8,3,141,0.957446809,0,16,0.0,2,0,0,0,0,3,100.0,3,0
0,261,0,0.0,0,0.0,12.2,0.12987013,3,0.0,1200,1,0.101010101,23,23,99,0.898989899,20,27,9.5,5,0,4,0,0,1,93.47826087,4,1
0,0,0,100.0,0,0.0,10.52941176,0.478723404,4,0.7692307690000001,-1,1,0.0,64,2,3,1.0,64,13,13.0,17,2,2,0,0,19,0.0,3,1
0,286,2,0.0,0,0.8,9.0,0.0,1,0.0,3000,1,0.7692307690000001,9,9,13,0.230769231,0,13,0.0,1,0,0,0,1264301,0,33.33333333,3,1
1,190,3,100.0,0,0.0,8.375,0.265432099,6,0.0,-2,1,0.0,30,11,12,1.0,30,15,8.2,16,1,1,1,696261,5,100.0,4,1
1,526,1,0.0,1,0.0,7.076923077000001,0.12173913,3,0.0,4221,1,0.0,14,3,0,0.0,11,22,6.818181817999999,13,0,3,0,0,7,0.0,5,0
0,152,2,42.85714286,1,0.1,4.0,0.0,2,0.0,4231,1,0.7692307690000001,5,3,13,0.230769231,0,17,0.0,3,0,0,1,0,3,0.0,3,0
1,281,2,0.0,0,0.0,6.1111111110000005,0.0,2,0.0,1911,1,0.0,9,6,0,0.0,9,20,5.714285714,9,0,3,5,7911150,0,0.0,4,0
1,259,2,70.0,0,0.0,4.25,0.0,3,0.0,1566,1,0.757575758,5,4,33,0.242424242,5,14,4.0,4,1,3,0,8134006,0,0.0,3,1
0,982,8,32.85714286,1,0.123076923,7.2,0.0,2,0.0,5226,1,0.30952381,13,3,210,0.69047619,13,18,7.666666667,5,0,2,1,137,3,58.82352941,4,0
0,451,5,94.11764706,1,0.0,9.0,0.0,2,0.0,7585,1,0.004784689,14,3,209,0.995215311,10,22,10.0,3,0,10,0,974,3,100.0,3,0
1,48,0,0.0,1,0.0,5.857142857,0.0,3,0.0,4335,1,0.0,21,3,0,0.0,6,29,3.4,7,0,2,0,0,4,0.0,5,1
1,0,0,0.0,1,0.0,4.875,0.0,3,0.0,-1,1,1.0,10,3,1,0.0,7,28,4.25,8,2,2,3,0,4,0.0,4,1
0,587,8,100.0,0,0.0,11.5,0.0,2,0.0,7448,1,0.405405405,14,9,111,0.594594595,0,28,0.0,2,0,0,0,0,2,64.0,3,0
0,0,6,76.92307692,0,0.0,6.0,0.0,1,0.0,7302,1,0.064,10,10,125,0.936,2,13,2.0,2,0,2,0,113019,0,100.0,4,0
1,53,1,100.0,0,0.0,5.7,0.038961039,2,0.0,4726,1,0.0,9,5,4,1.0,9,8,5.777777778,10,3,2,2,0,1,100.0,9,1
1,313,0,0.0,0,0.0,4.428571429,0.0,2,0.0,1877,1,0.0,8,8,1,1.0,7,11,3.833333333,7,0,2,0,0,1,100.0,6,1
0,893,5,50.0,1,0.076923077,3.333333333,0.0,2,0.0,7142,0,0.254901961,4,3,51,0.745098039,0,16,0.0,3,0,0,1,368723,3,80.0,3,0
0,8,3,23.07692308,1,0.235294118,10.0,0.0,2,0.0,7296,1,0.414634146,17,3,41,0.585365854,0,25,0.0,2,0,0,0,0,3,80.0,3,0
1,283,0,0.0,1,0.0,7.25,0.0,2,0.0,82,1,0.0,19,3,0,0.0,4,27,3.5,4,0,3,0,0,3,0.0,5,1
1,0,7,0.0,0,0.0,6.5,0.16,1,0.0,2139,1,1.0,7,7,4,0.0,6,10,6.0,2,0,6,0,309382,0,0.0,3,1
1,25,0,100.0,0,0.0,7.769230769,0.188976378,4,0.0,3992,1,0.0,17,3,51,1.0,17,50,7.375,13,0,2,1,5707171,3,100.0,4,1
1,102,10,0.0,1,0.0,4.4,0.0,2,0.0,6472,0,0.571428571,8,3,14,0.428571429,4,16,3.666666667,5,1,3,1,72,4,0.0,4,0
1,0,2,0.0,0,0.0,6.555555556,0.126582278,5,0.196078431,1777,1,0.473684211,10,4,19,0.526315789,9,51,6.0,9,1,4,2,122025,1,37.5,4,1
0,205,3,16.66666667,1,0.0,3.0,0.0,2,0.0,5274,0,0.149253731,3,3,67,0.850746269,0,10,0.0,2,0,0,0,3139767,3,66.66666667,3,0
1,2975,10,0.0,0,0.0,6.888888889,0.06097561,2,0.0,8347,0,1.0,22,5,1,0.0,22,16,7.285714286,9,1,1,0,1,1,0.0,6,1
0,87,2,76.74418605,0,0.3,6.25,0.0,1,0.0,-1,1,0.212765957,13,13,47,0.787234043,5,17,4.0,4,2,3,2,4026793,1,100.0,3,1
1,0,7,0.0,0,0.0,6.5,0.0,1,0.0,2140,1,1.0,8,7,4,0.0,8,10,6.333333333,4,0,5,0,308772,0,0.0,3,1
0,704,2,50.0,1,0.032258065,8.0,0.0,2,0.0,3314,1,0.313131313,13,3,99,0.686868687,0,21,0.0,2,0,0,0,5159982,4,62.5,3,0
0,141,2,0.0,1,0.04,5.5,0.0,2,0.0,1320,1,1.0,8,3,25,0.0,0,16,0.0,2,0,0,0,0,3,0.0,3,0
0,281,3,83.87096774,0,0.071428571,7.333333333,0.0,1,0.0,7023,1,0.40776699,10,10,103,0.59223301,7,14,6.0,3,0,5,1,1012136,2,5.8823529410000015,4,0
1,0,0,0.0,0,1.0,6.0,0.038461538,1,0.0,-1,1,0.142857143,8,8,7,0.857142857,4,14,4.0,2,0,4,0,0,0,100.0,3,1
1,116,1,0.0,1,0.285714286,5.75,0.0,3,0.0,7189,1,0.067961165,9,3,103,0.932038835,0,30,0.0,4,0,0,1,481145,5,81.81818182,3,1
1,38,0,100.0,0,0.0,14.46153846,0.419047619,2,0.0,327,1,0.045454545,64,8,22,0.954545455,64,11,15.0,13,3,2,1,0,9,50.0,5,1
1,0,2,0.0,0,0.0,10.0,0.0,2,0.0,-1,1,0.0,18,2,1,1.0,0,24,0.0,2,0,0,0,20689,0,100.0,3,1
1,25,0,100.0,0,0.0,8.25,0.142857143,4,0.0,3992,1,0.0,17,3,51,1.0,17,50,8.142857142999999,12,0,2,1,5707171,4,100.0,5,1
1,327,0,0.0,1,0.0,6.818181817999999,0.28125,3,0.0,1499,1,0.0,14,3,0,0.0,14,14,7.333333333,11,0,4,0,0,6,0.0,9,1
0,371,5,0.0,0,0.0,8.5,0.0,2,0.0,7298,1,0.7142857140000001,9,8,21,0.285714286,0,22,0.0,2,0,0,0,0,1,46.15384615,3,0
0,246,7,0.0,0,0.333333333,6.5,0.0,2,0.0,5232,1,0.044444444,7,6,135,0.955555556,0,18,0.0,2,0,0,0,6204131,1,95.83333333,2,0
0,17,4,48.27586207,1,0.021126761,6.5,0.0,2,0.0,2539,0,0.263450835,10,3,539,0.736549165,0,18,0.0,2,0,0,0,45196,5,7.692307692000001,3,0
0,322,6,78.6259542,0,0.387096774,4.916666667,0.097560976,1,0.0,5887,0,0.364705882,10,8,85,0.635294118,10,12,4.6363636360000005,12,0,2,7,10549,3,91.66666667,7,0
1,109,4,0.0,0,0.0,11.66666667,0.0,1,0.0,3178,1,0.0,15,15,22,1.0,12,19,10.0,3,0,8,0,0,0,100.0,5,1
0,191,8,26.42487047,0,0.044444444,5.230769231,0.076086957,1,0.0,6057,1,0.473684211,13,13,380,0.526315789,9,17,4.583333333,13,0,1,9,41,4,11.11111111,5,0
1,76,2,100.0,0,0.0,15.75,0.298701299,1,0.0,5767,1,0.033333333,32,19,30,0.966666667,32,23,14.66666667,4,0,2,0,0,3,100.0,5,1
1,150,3,88.63636364,0,0.7777777779999999,4.5,0.119047619,3,0.0,7156,1,0.041474654,8,2,217,0.958525346,6,14,4.25,6,0,3,0,2250,0,86.66666667,5,0
1,90,0,0.0,0,0.0,5.75,0.105263158,1,0.0,2102,1,0.0,8,8,0,0.0,8,12,5.0,4,0,3,0,0,3,0.0,4,1
1,374,5,14.28571429,0,0.846153846,7.0,0.0,2,0.0,7295,1,0.928571429,8,6,14,0.071428571,0,19,0.0,2,0,0,0,0,0,0.0,2,1
1,252,1,100.0,0,0.0,7.842105263,0.238888889,6,0.0,-1,1,0.0,30,8,11,1.0,30,12,7.833333333,19,4,1,2,0,4,100.0,6,1
0,334,1,0.0,0,0.333333333,6.818181817999999,0.298969072,1,0.0,1492,1,0.230769231,23,7,26,0.7692307690000001,23,11,6.8,11,0,2,0,0,7,66.66666667,3,1
0,0,2,20.68965517,0,0.0,7.0,0.0,1,0.0,5532,0,0.391304348,7,7,253,0.608695652,0,10,0.0,1,0,0,0,0,0,0.0,2,0
0,244,3,0.0,0,0.0,10.5,0.0,2,0.0,4503,1,0.09375,13,8,32,0.90625,0,26,0.0,2,1,0,0,0,0,91.66666667,3,1
0,203,5,0.0,1,0.0,5.0,0.069444444,2,0.0,3814,0,0.024691358,8,3,81,0.975308642,7,16,4.875,10,0,2,5,236842,3,75.0,6,0
0,2451,5,25.0,1,0.4,5.0,0.0,3,0.0,8505,0,0.588235294,7,3,17,0.411764706,0,18,0.0,2,0,0,0,564998,3,66.66666667,3,0
1,0,3,0.0,0,0.0,2.0,0.0625,1,0.2,-1,1,0.0,2,2,0,0.0,2,5,2.0,2,0,2,0,0,0,0.0,3,1
1,0,2,100.0,0,0.0,5.625,0.0,2,0.0,405,1,0.0,12,7,4,1.0,12,10,5.428571429,8,3,2,1,0,1,100.0,7,1
0,343,7,22.22222222,0,0.0681818179999999,4.615384615,0.156626506,1,0.0,6597,1,0.280254777,10,7,157,0.719745223,10,11,4.416666667,13,0,2,11,0,1,71.21212121,3,0
1,230,0,0.0,0,0.0,6.5,0.097560976,1,0.0,-1,1,0.0,12,12,0,0.0,7,16,4.666666667,4,0,3,0,0,2,0.0,4,1
0,0,2,10.0,0,0.222222222,19.0,0.0,1,0.0,-1,1,0.1875,19,19,48,0.8125,0,22,0.0,1,0,0,0,32580,0,100.0,3,0
0,276,3,0.0,1,0.2,4.166666667,0.119047619,3,0.0,5932,0,0.253164557,8,3,79,0.7468354429999999,5,16,3.5,6,0,2,0,326162,4,40.0,3,0
0,298,5,38.23529412,1,0.689655172,6.0,0.0,3,0.0,7371,1,0.376623377,12,3,77,0.623376623,12,15,6.5,6,0,2,0,1303460,3,83.33333333,5,0
1,1915,5,60.60606061,1,0.142857143,6.0,0.019230769,3,0.066666667,8970,0,0.202898551,8,4,69,0.797101449,8,15,6.5,6,0,4,2,10654,4,85.71428571,3,0
0,278,6,22.72727273,0,0.368421053,8.428571429,0.065789474,3,0.0,11046,0,0.292307692,13,5,65,0.7076923079999999,13,23,8.2,7,0,4,3,545,2,90.0,3,0
0,1575,4,0.0,1,0.235294118,8.0,0.0,2,0.0,-1,1,0.459459459,13,3,37,0.540540541,0,21,0.0,2,0,0,0,5328535,3,66.66666667,3,0
