google_index,page_rank,nb_hyperlinks,web_traffic,nb_www,domain_age,ratio_extHyperlinks,longest_word_path,phish_hints,ratio_intHyperlinks,safe_anchor,ratio_digits_url,longest_words_raw,length_hostname,links_in_tags,avg_word_path,length_words_raw,char_repeat,domain_registration_length,ratio_extRedirection,shortest_word_host,ratio_digits_host,nb_slash,shortest_word_path,domain_in_title,nb_dots,nb_hyphens,avg_words_raw,status
0,5,101,2190,0,7616,0.366336634,10,0,0.6336633660000001,84.44444444,0.0,16,31,52.63157895,5.0,6,2,133,0.027027027,10,0.0,4,2,1,2,2,7.666666667,0
0,4,0,0,1,6898,0.0,8,0,0.0,0.0,0.0,11,19,0.0,4.166666667,8,4,41,0.0,3,0.0,5,3,1,3,2,4.875,0
1,5,395,27235,1,8395,0.020253165,9,0,0.979746835,88.73239437,0.0,9,15,100.0,6.625,10,3,5,0.375,3,0.0,6,4,0,3,3,6.3,0
0,4,293,3012424,1,5887,0.604095563,0,0,0.3959044370000001,8.045977011,0.0,15,25,51.72413793,0.0,2,3,687,0.0,3,0.0,2,0,1,3,0,9.0,0
1,3,79,1174408,1,5936,0.012658228,4,0,0.987341772,0.0,0.0,6,13,100.0,3.0,4,3,272,1.0,3,0.0,4,2,1,2,0,3.75,0
0,4,37,962441,1,2031,0.567567568,0,0,0.432432432,38.88888889,0.0,7,15,55.55555556,0.0,2,4,161,0.142857143,3,0.0,3,0,1,2,0,5.0,0
0,3,187,4265998,1,7436,0.005347594,0,0,0.994652406,97.6744186,0.0,7,15,100.0,0.0,2,3,233,0.0,3,0.0,3,0,0,2,0,5.0,0
1,6,240,600,1,7836,0.220833333,10,0,0.779166667,31.25,0.037735849,10,23,31.25,6.333333333,6,4,200,0.245283019,3,0.0,4,4,0,2,1,6.0,0
0,1,28,4426013,1,5510,0.1785714289999999,0,0,0.8214285709999999,60.0,0.0,7,15,100.0,0.0,2,3,333,0.6,3,0.0,3,0,0,2,0,5.0,0
0,4,100,729629,1,2095,0.05,0,0,0.95,80.0,0.0,17,25,97.14285714,0.0,2,3,96,0.2,3,0.0,3,0,1,2,0,10.0,0
1,6,54,67484,1,8976,0.222222222,13,1,0.7777777779999999,44.44444444,0.14516129,15,23,87.5,5.2,7,3,1250,0.25,3,0.0,6,1,1,4,0,6.285714286,0
1,5,4,7198650,0,5613,0.25,0,0,0.75,0.0,0.088235294,7,59,50.0,0.0,11,3,231,0.0,1,0.101694915,3,0,1,4,7,4.090909091,1
0,7,822,12,0,7131,0.086374696,8,0,0.913625304,66.50943396,0.0,9,16,100.0,6.75,6,0,904,0.323943662,2,0.0,4,4,0,2,0,6.333333333,0
0,6,170,12761,1,8149,0.347058824,11,0,0.652941176,80.0,0.0,11,17,30.95238095,6.0,7,4,616,0.13559322,3,0.0,5,1,0,3,0,6.0,0
1,5,19,0,0,5616,0.368421053,67,0,0.6315789470000001,100.0,0.114649682,67,41,33.33333333,20.6,9,5,227,0.0,1,0.0,3,4,1,5,0,15.22222222,1
1,2,18,0,0,2064,0.055555556,4,1,0.944444444,100.0,0.0,17,41,83.33333333,4.0,4,0,127,0.0,6,0.0,3,4,1,3,0,9.75,1
0,3,433,2130,1,1029,0.009237875,0,0,0.990762125,78.57142857,0.0,7,15,100.0,0.0,2,4,431,0.25,3,0.0,3,0,1,2,0,5.0,0
1,5,35,0,0,7297,0.857142857,9,0,0.142857143,12.5,0.117647059,9,20,10.0,4.75,6,4,372,0.133333333,7,0.0,5,2,1,3,0,5.666666667,1
0,5,45,20789,0,7187,0.022222222,10,0,0.977777778,100.0,0.0,10,13,87.5,9.0,3,0,1944,0.0,9,0.0,4,8,1,1,0,9.0,0
1,0,23,0,0,2315,0.0,8,0,1.0,0.0,0.06,12,21,100.0,6.333333333,5,0,1337,0.0,4,0.0,5,5,1,2,0,7.0,1
1,5,22,0,1,5627,0.818181818,5,1,0.181818182,25.0,0.0,9,44,0.0,5.0,8,4,216,0.277777778,1,0.0,3,5,1,5,2,4.875,1
0,5,0,103920,1,2634,0.0,11,0,0.0,0.0,0.0,14,22,0.0,6.714285714,16,5,0,0.0,3,0.0,7,3,1,3,8,6.9375,0
0,3,662,3310199,1,1774,0.031722054,0,0,0.968277946,73.91304348,0.0,9,17,75.0,0.0,2,3,418,0.142857143,3,0.0,3,0,0,2,0,6.0,0
1,0,51,5707171,0,3993,0.0,17,0,1.0,100.0,0.111111111,17,50,100.0,8.142857142999999,12,6,25,0.0,3,0.0,5,2,1,4,1,8.25,1
1,0,34,0,0,-1,0.0,6,1,1.0,100.0,0.013157895,21,44,100.0,5.0,8,0,313,0.0,2,0.022727273,5,2,1,5,0,7.125,1
0,7,756,12,0,7129,0.14021164,6,0,0.85978836,56.55737705,0.0,9,16,100.0,5.333333333,5,0,906,0.462264151,2,0.0,4,4,0,2,0,5.4,0
0,3,132,255167,1,6372,0.007575758,0,0,0.992424242,83.33333333,0.0,10,17,100.0,0.0,2,3,202,0.0,3,0.0,3,0,1,2,0,6.5,0
0,3,33,0,1,4431,0.303030303,0,0,0.696969697,50.0,0.0,7,15,63.63636364,0.0,2,3,317,0.5,3,0.0,3,0,0,2,0,5.0,0
1,4,32,0,1,2108,0.0,7,0,1.0,100.0,0.035087719,9,13,100.0,4.285714286,8,5,449,0.0,9,0.0,6,3,1,3,1,4.875,1
1,5,22,6517773,0,5627,0.818181818,15,0,0.181818182,25.0,0.0,15,31,0.0,9.5,6,1,217,0.277777778,1,0.0,3,4,1,5,0,7.166666667,1
0,5,0,42327,0,9335,0.0,7,0,0.0,0.0,0.117647059,7,17,0.0,4.4,7,3,161,0.0,3,0.0,6,2,1,4,0,4.428571429,0
1,0,13,0,0,-1,0.230769231,7,0,0.7692307690000001,0.0,0.0,15,21,0.0,5.5,3,2,0,0.0,15,0.0,5,4,1,2,0,8.666666667000001,1
1,0,51,5707171,0,3993,0.0,17,0,1.0,100.0,0.125984252,17,50,100.0,7.375,13,7,25,0.0,3,0.0,4,2,1,4,1,7.769230769,1
1,7,162,24269,1,9614,0.117283951,10,0,0.8827160490000001,50.0,0.0,10,18,86.66666667,6.666666667,8,3,249,0.0,3,0.0,5,3,1,3,1,6.625,0
1,1,62,0,1,707,0.0161290319999999,7,0,0.983870968,87.5,0.011363636,8,16,100.0,5.5,12,7,23,0.0,3,0.0,6,3,1,8,0,5.5,1
0,4,140,1644193,1,7506,0.028571429,8,0,0.971428571,66.66666667,0.0,15,23,0.0,5.0,5,4,165,0.75,3,0.0,5,3,1,2,1,6.6,0
0,2,109,0,0,7423,0.128440367,0,0,0.871559633,100.0,0.0,6,12,45.45454545,0.0,1,0,2438,0.0,6,0.0,2,0,1,2,0,6.0,0
0,3,92,5928917,1,5219,0.086956522,0,0,0.913043478,50.0,0.0,12,20,94.73684211,0.0,2,3,624,0.625,3,0.0,3,0,1,2,0,7.5,0
1,0,10,0,0,62,0.4,7,0,0.6,50.0,0.0,7,14,50.0,4.0,8,0,303,0.25,1,0.0,6,3,1,3,1,3.625,1
0,4,86,73113,1,2703,0.372093023,12,0,0.627906977,46.15384615,0.045454545,20,28,83.33333333,5.466666667,17,6,218,0.21875,3,0.0,5,2,1,3,11,6.176470588,0
1,0,0,0,1,2334,0.0,2,0,0.0,0.0,0.0,9,17,0.0,2.0,3,3,223,0.0,3,0.0,4,2,1,2,0,4.666666667,1
0,3,5,0,1,-1,0.2,8,0,0.8,66.66666667,0.0,8,15,0.0,7.333333333,5,5,1496,1.0,3,0.0,5,6,1,2,1,6.4,0
1,5,89,2920,1,7811,0.146067416,23,0,0.853932584,18.18181818,0.0123456789999999,23,18,86.66666667,10.2,7,3,1156,0.076923077,3,0.0,6,4,0,3,0,9.142857143,0
1,0,10,0,0,4503,0.9,8,4,0.1,0.0,0.0,8,9,0.0,5.0,11,0,295,0.222222222,5,0.0,9,2,1,2,1,5.0,1
0,5,285,316,1,9184,0.242105263,10,0,0.757894737,1.470588235,0.0,10,17,90.47619048,8.0,4,3,312,0.0144927539999999,3,0.0,4,6,0,2,0,7.0,0
0,7,1175,12,0,7133,0.04,9,0,0.96,78.03738318,0.0,9,16,100.0,6.0,6,1,902,0.446808511,2,0.0,4,4,0,2,1,5.833333333,0
0,6,207,689,1,6256,0.1352657,9,0,0.8647343000000001,53.33333333,0.0,17,25,61.53846154,9.0,3,5,2509,0.0,3,0.0,3,9,1,2,0,9.666666667,0
1,2,31,4669,0,1546,0.774193548,17,0,0.225806452,4.347826087,0.125,17,30,66.66666667,17.0,3,4,644,0.125,12,0.1,4,17,1,2,0,14.0,1
0,3,251,496378,1,8611,0.243027888,0,0,0.756972112,2.380952381,0.0,12,20,64.70588235,0.0,2,4,154,0.31147541,3,0.0,3,0,1,2,0,7.5,0
0,2,82,680422,1,1369,0.109756098,0,0,0.890243902,88.88888889,0.0,6,14,84.84848485,0.0,2,4,91,0.0,3,0.0,3,0,0,2,0,4.5,0
0,6,9,337,1,6217,0.333333333,6,0,0.666666667,0.0,0.162162162,9,16,60.0,5.0,4,4,357,0.666666667,3,0.0,5,4,1,2,0,5.5,0
0,5,89,2192,0,7618,0.426966292,10,0,0.573033708,65.0,0.0,18,33,52.94117647,7.333333333,5,0,130,0.052631579,10,0.0,4,2,1,2,1,10.0,0
0,5,9,32,0,7764,1.0,38,0,0.0,0.0,0.045454545,38,16,0.0,14.28571429,9,41,271,0.0,5,0.0,4,2,1,3,0,12.33333333,1
0,4,263,490195,1,4363,0.076045627,0,0,0.923954373,45.45454545,0.0,6,22,63.63636364,0.0,4,3,1845,0.05,1,0.0,3,0,0,2,2,3.75,0
1,0,28,0,1,-1,0.0,6,0,1.0,100.0,0.0,7,15,100.0,5.666666667,5,3,361,0.0,3,0.0,5,5,1,2,0,5.4,1
1,5,18,0,0,5616,0.444444444,9,0,0.5555555560000001,25.0,0.155963303,14,45,50.0,5.222222222,15,3,228,0.375,1,0.377777778,4,2,1,8,2,5.533333333,1
1,0,51,5707171,0,3993,0.0,17,0,1.0,100.0,0.1623931619999999,17,42,100.0,8.142857142999999,11,1,25,0.0,3,0.0,5,2,1,4,0,8.363636364,1
0,4,0,412065,0,-1,0.0,0,0,0.0,0.0,0.0,4,11,0.0,0.0,1,2,0,0.0,4,0.0,2,0,1,2,0,4.0,0
0,2,94,0,1,1466,0.117021277,0,0,0.882978723,85.24590164,0.0,22,30,75.0,0.0,2,4,359,0.363636364,3,0.0,3,0,1,2,0,12.5,0
1,0,3,0,0,756,0.0,94,1,1.0,0.0,0.156342183,94,30,100.0,29.2,14,8,340,0.0,2,0.0,4,1,1,4,3,22.35714286,1
1,0,51,5697976,0,3992,0.0,17,0,1.0,100.0,0.194915254,17,42,100.0,7.375,12,11,25,0.0,3,0.0,4,2,1,4,0,7.833333333,1
0,2,58,4794892,1,4454,0.25862069,0,0,0.74137931,58.82352941,0.0,8,16,75.86206897,0.0,2,3,294,0.133333333,3,0.0,3,0,0,2,0,5.5,0
0,8,152,136,1,5222,0.355263158,11,0,0.644736842,30.76923077,0.041666667,11,18,61.11111111,6.666666667,5,5,986,0.0,3,0.0,4,3,1,2,1,6.6,0
0,2,267,985767,0,3459,0.7752808990000001,0,0,0.224719101,4.587155963,0.0,10,17,91.66666667,0.0,2,0,193,0.816425121,2,0.0,3,0,1,2,0,6.0,0
1,5,126,5450,1,8759,0.246031746,9,0,0.753968254,20.68965517,0.097560976,9,18,87.87878788,6.0,10,4,51,0.129032258,3,0.0,6,1,0,3,5,5.9,0
1,5,25,605314,1,8173,0.04,8,0,0.96,100.0,0.0,11,18,100.0,5.25,6,6,0,0.0,3,0.0,5,4,1,3,0,5.833333333,0
1,0,0,0,1,2100,0.0,12,0,0.0,0.0,0.115384615,12,16,0.0,6.25,6,6,92,0.0,3,0.0,3,3,1,2,0,6.0,1
1,5,98,49703,1,5621,0.102040816,5,0,0.8979591840000001,69.23076923,0.0,5,14,92.30769231,3.75,7,4,198,0.6,2,0.0,5,3,0,3,1,3.285714286,0
1,0,6,0,1,1072,0.0,7,1,1.0,0.0,0.0,15,26,100.0,6.0,8,4,23,0.0,2,0.0,6,3,1,3,1,6.25,1
0,5,119,10753,0,5349,0.428571429,7,0,0.571428571,0.0,0.0,8,12,8.695652174,6.0,5,0,2320,0.196078431,8,0.0,4,3,1,1,2,6.4,0
0,2,34,1082977,0,7202,0.941176471,5,0,0.058823529,0.0,0.0,7,17,5.8823529410000015,5.0,3,0,1198,0.125,5,0.0,4,5,1,2,0,5.666666667,1
1,7,0,376,1,7489,0.0,32,0,0.0,0.0,0.4074074070000001,32,16,0.0,8.333333332999999,11,7,3104,0.0,3,0.0,7,2,1,2,4,7.818181817999999,1
1,0,17,0,0,117,0.588235294,0,0,0.411764706,25.0,0.0,6,17,25.0,0.0,3,0,248,0.1,3,0.0,3,0,1,2,1,4.0,1
1,9,0,3523,0,-1,0.0,7,0,0.0,0.0,0.142857143,7,6,0.0,7.0,2,1,0,0.0,3,0.0,3,7,1,1,0,5.0,1
0,4,28,182661,0,-1,0.285714286,0,0,0.7142857140000001,53.84615385,0.0,12,15,60.0,0.0,1,0,0,0.0,12,0.0,3,0,1,1,0,12.0,0
0,3,18,2136171,1,4451,0.5,0,0,0.5,77.14285714,0.0,5,18,75.0,0.0,3,3,297,0.444444444,3,0.0,3,0,0,2,1,4.0,0
1,0,12,842411,0,1736,0.166666667,5,0,0.833333333,0.0,0.0,7,20,100.0,4.5,5,2,90,0.0,4,0.0,3,4,1,3,1,4.8,1
1,0,51,5707171,0,3993,0.0,15,0,1.0,100.0,0.220588235,15,42,100.0,8.5,6,5,25,0.0,3,0.0,4,2,1,4,0,8.666666667000001,1
1,0,12,0,1,2231,0.0,25,1,1.0,100.0,0.150684932,25,14,100.0,6.285714286,9,4,326,0.0,3,0.0,5,1,1,3,0,6.0,1
1,2,0,0,0,-1,0.0,6,0,0.0,0.0,0.088235294,6,6,0.0,4.0,5,0,0,0.0,3,0.0,4,3,1,2,0,3.8,1
1,0,1,0,0,1887,0.0,4,0,1.0,0.0,0.0,8,11,100.0,3.666666667,4,0,303,0.0,8,0.0,5,3,1,1,0,4.75,1
1,0,0,0,1,5088,0.0,4,1,0.0,0.0,0.0,10,18,0.0,4.0,5,4,26,0.0,3,0.0,4,4,1,3,0,5.0,1
0,10,10,1,0,8348,1.0,33,0,0.0,0.0,0.090909091,33,16,0.0,13.0,5,2,2974,0.0,5,0.0,3,2,0,2,0,10.0,1
1,0,4,5828815,1,4004,0.0,17,0,1.0,100.0,0.154471545,17,46,100.0,7.375,13,4,14,0.0,3,0.0,4,2,1,5,0,7.461538462,1
0,5,9,32,0,7765,1.0,38,0,0.0,0.0,0.037878788,38,16,0.0,14.28571429,9,41,271,0.0,5,0.0,4,2,1,3,0,12.33333333,1
0,3,520,1136817,1,4525,0.023076923,0,0,0.976923077,38.46153846,0.0,10,17,88.23529412,0.0,2,3,953,0.333333333,3,0.0,3,0,0,2,0,6.5,0
1,0,51,5707171,0,3993,0.0,17,0,1.0,100.0,0.112,17,50,100.0,8.142857142999999,12,6,25,0.0,3,0.0,4,2,1,4,1,8.25,1
1,0,1,0,0,72,0.0,8,0,1.0,0.0,0.0,14,18,0.0,5.125,9,2,292,0.0,14,0.0,5,3,1,3,0,6.1111111110000005,1
1,1,3,0,1,111,0.0,7,0,1.0,0.0,0.0,13,21,100.0,3.75,10,10,254,0.0,3,0.0,4,2,1,4,1,4.6,1
1,0,0,0,0,7307,0.0,3,1,0.0,0.0,0.0,7,18,0.0,3.0,3,1,362,0.0,6,0.0,4,3,1,1,1,5.333333333,1
0,4,99,3862928,1,3952,0.02020202,20,1,0.97979798,0.0,0.0,20,21,100.0,14.0,4,3,65,0.5,3,0.0,4,8,1,2,0,11.0,0
1,2,130,470719,0,2367,0.061538462,0,0,0.938461538,100.0,0.125,8,11,86.11111111,0.0,1,1,189,0.25,8,0.0,3,0,0,1,0,8.0,0
0,5,4,22448,0,2620,0.0,0,0,1.0,0.0,0.0,9,19,100.0,0.0,2,0,3224,0.0,5,0.0,3,0,1,2,0,7.0,0
0,5,84,558870,0,8337,0.19047619,0,0,0.80952381,23.52941176,0.0,7,11,90.90909091,0.0,1,0,62,0.375,7,0.0,3,0,1,1,0,7.0,0
1,0,237,0,0,2,0.147679325,7,0,0.852320675,84.32432432,0.0,11,18,88.23529412,4.0,6,4,363,0.114285714,2,0.0,4,2,1,1,1,4.833333333,1
1,2,12,0,1,3859,1.0,7,2,0.0,0.0,0.0,13,21,0.0,5.0,8,3,159,0.0,3,0.0,7,2,1,3,2,5.75,1
0,5,23,18610,1,5601,0.608695652,8,0,0.391304348,25.0,0.07,9,17,44.44444444,4.846153846,15,6,608,0.571428571,3,0.0,5,3,1,3,9,5.0,0
0,5,129,37416,1,6384,0.744186047,10,0,0.255813953,48.7804878,0.0,15,23,2.702702703,5.5,6,3,920,0.09375,3,0.0,4,2,1,3,0,6.666666667,0
1,4,27,421761,1,3250,0.814814815,6,0,0.185185185,0.0,0.0,6,10,6.25,6.0,5,5,38,0.0,1,0.0,5,6,1,2,1,3.4,1
0,3,651,403988,1,9336,0.044546851,4,0,0.955453149,80.95238095,0.0,4,14,88.76404494,2.75,6,3,0,0.103448276,3,0.0,5,2,0,4,0,3.0,0
1,0,88,0,0,2046,0.102272727,32,3,0.897727273,85.71428571,0.155339806,32,15,85.71428571,9.0,9,9,146,0.5555555560000001,11,0.0,10,2,1,1,1,9.222222222,1
1,0,51,5707171,0,3993,0.0,17,0,1.0,100.0,0.163793103,17,42,100.0,8.142857142999999,11,1,25,0.0,3,0.0,4,2,1,4,0,8.363636364,1
0,5,571,14420,0,6070,0.217162872,7,0,0.7828371279999999,32.55813953,0.0,8,18,32.14285714,6.0,7,1,140,0.0161290319999999,5,0.0,4,4,1,2,0,6.142857143,0
1,3,30,19754,0,5789,0.966666667,0,0,0.033333333,0.0,0.0625,10,25,0.0,0.0,2,0,54,0.24137931,10,0.08,2,0,1,2,0,10.0,1
1,0,10,0,0,2363,0.8,4,0,0.2,0.0,0.0,5,8,0.0,3.0,5,0,0,0.125,5,0.0,7,2,1,1,0,3.4,1
1,4,7,0,0,8018,1.0,38,0,0.0,0.0,0.023076923,38,29,0.0,8.1,13,3,382,0.0,2,0.0,7,1,1,2,1,8.0,1
1,3,6,0,0,4609,0.666666667,13,4,0.333333333,0.0,0.0,14,17,50.0,5.076923077,14,8,140,0.0,14,0.0,9,2,1,3,1,5.714285714,1
1,5,21,0,0,5627,0.80952381,5,1,0.19047619,25.0,0.117647059,7,37,0.0,5.0,7,1,217,0.294117647,1,0.162162162,3,5,1,4,2,4.714285714,1
1,3,1,18263,0,7086,1.0,288,0,0.0,0.0,0.479302832,288,23,0.0,29.57142857,16,38,948,0.0,7,0.0,9,2,1,5,2,27.0,1
1,7,24,37405,0,3154,0.958333333,6,0,0.041666667,14.28571429,0.047619048,6,6,0.0,6.0,2,0,134,0.130434783,3,0.0,3,6,1,1,0,4.5,1
1,5,14,0,0,7295,0.928571429,0,0,0.071428571,14.28571429,0.0,8,21,0.0,0.0,3,0,374,0.230769231,2,0.0,3,0,1,2,1,5.0,1
1,2,16,0,1,6082,0.9375,8,0,0.0625,0.0,0.0,11,19,0.0,6.5,6,4,128,0.2,3,0.0,4,4,1,4,0,6.666666667,1
0,10,1,1,2,8348,0.0,29,0,1.0,100.0,0.107526882,29,14,0.0,7.473684211,21,13,2974,0.0,3,0.0,9,2,1,5,0,7.19047619,1
1,0,24,514430,0,2532,0.0,0,2,1.0,100.0,0.0,12,48,100.0,0.0,5,0,2216,0.0,3,0.0,3,0,1,4,1,8.0,1
0,6,170,216850,1,3824,0.464705882,9,0,0.5352941179999999,5.8823529410000015,0.066037736,12,20,28.57142857,4.571428571,16,5,193,0.189873418,3,0.0,4,1,1,2,12,4.9375,0
1,2,0,47895,0,-1,0.0,32,0,0.0,0.0,0.381818182,32,14,0.0,32.0,3,3,-1,0.0,2,0.0,4,32,1,2,0,14.0,1
1,2,19,9101242,0,3322,0.0,8,4,1.0,100.0,0.011363636,15,19,100.0,4.6363636360000005,12,0,331,0.0,15,0.0,9,1,1,2,3,5.5,1
1,0,0,0,0,1014,0.0,9,0,0.0,0.0,0.0,19,23,0.0,6.5,3,0,81,0.0,19,0.0,3,4,1,2,0,10.66666667,1
0,3,73,2210290,0,2200,0.301369863,0,0,0.698630137,51.35135135,0.0,18,26,60.0,0.0,1,0,357,0.772727273,18,0.0,2,0,1,1,0,18.0,0
1,0,3,0,0,2597,1.0,11,0,0.0,0.0,0.0,11,18,0.0,6.75,7,0,324,0.0,2,0.0,5,3,1,2,2,5.571428571,1
0,6,158,573,1,8957,0.398734177,9,0,0.601265823,46.15384615,0.0,9,16,26.08695652,5.333333333,5,3,173,0.063492063,3,0.0,6,2,0,2,0,5.4,0
1,7,9,703,0,-1,0.444444444,11,1,0.5555555560000001,55.55555556,0.02173913,11,12,100.0,6.375,18,0,0,0.0,2,0.0,7,1,1,3,8,6.1111111110000005,0
0,3,33,56631,1,8981,0.363636364,5,0,0.636363636,64.28571429,0.046511628,12,20,40.0,4.0,5,3,3437,0.4166666670000001,3,0.0,3,3,1,2,2,5.4,0
1,0,31,0,1,-1,0.516129032,17,1,0.483870968,0.0,0.382716049,17,14,66.66666667,9.769230769,15,17,0,0.4375,3,0.0,3,2,1,4,7,9.133333333,1
1,6,8,22211,0,1338,0.0,5,0,1.0,0.0,0.210526316,11,25,100.0,5.0,3,1,122,0.0,10,0.32,3,5,0,2,0,8.666666667000001,1
0,5,232,15045,1,7294,0.00862069,5,0,0.99137931,100.0,0.0,11,19,90.0,4.0,4,3,2308,0.0,3,0.0,4,3,1,2,0,5.5,0
1,0,0,0,0,467,0.0,4,1,0.0,0.0,0.0,8,56,0.0,3.0,9,1,263,0.0,1,0.0,3,2,1,5,19,4.333333333,1
0,3,186,476936,1,5742,0.0,0,0,1.0,100.0,0.0,13,21,100.0,0.0,2,4,1563,0.0,3,0.0,3,0,1,2,0,8.0,0
0,3,70,5332182,0,8704,0.1,0,0,0.9,50.0,0.0,6,16,80.0,0.0,2,1,427,0.0,3,0.0,2,0,1,2,1,4.5,0
1,1,4,0,0,4726,0.0,9,3,1.0,100.0,0.038961039,9,8,100.0,5.777777778,10,2,52,0.0,5,0.0,9,2,1,2,2,5.7,1
0,4,121,17569,0,2133,0.41322314,7,0,0.58677686,68.0,0.0,10,31,16.66666667,7.0,4,0,59,0.04,7,0.0,4,7,1,2,1,8.0,0
1,3,38,4365,0,1953,0.421052632,10,1,0.578947368,100.0,0.090909091,10,14,50.0,10.0,3,1,2430,0.0,3,0.071428571,3,10,1,2,0,6.0,1
0,4,13,0,1,-1,0.153846154,6,0,0.846153846,0.0,0.150943396,10,18,100.0,3.666666667,8,4,-1,0.0,3,0.0,6,2,1,2,2,4.375,0
1,3,6,0,0,4609,0.666666667,13,4,0.333333333,0.0,0.0,14,17,50.0,5.285714286,15,2,139,0.0,14,0.0,9,2,1,3,2,5.8666666670000005,1
1,4,145,2358006,0,2354,0.931034483,6,0,0.068965517,6.024096386,0.1,6,6,10.0,6.0,2,0,203,0.133333333,3,0.0,3,6,1,1,0,4.5,1
0,8,106,0,0,7448,0.396226415,0,0,0.603773585,100.0,0.0,16,30,65.30612245,0.0,2,2,587,0.0,9,0.0,3,0,1,2,0,12.5,0
0,4,44,94470,1,-2,0.318181818,0,0,0.681818182,75.0,0.0,9,17,12.5,0.0,2,3,578,0.7857142859999999,3,0.0,3,0,1,2,0,6.0,0
0,5,131,214090,1,4628,0.06870229,10,0,0.93129771,83.33333333,0.027027027,12,20,28.57142857,6.5,8,5,3407,0.111111111,3,0.0,6,2,1,2,3,6.75,0
1,2,0,0,0,2381,0.0,10,4,0.0,0.0,0.0,15,19,0.0,5.714285714,8,1,0,0.0,15,0.0,8,2,1,1,1,6.875,1
1,3,41,1086,0,1192,0.487804878,0,1,0.5121951220000001,0.0,0.0,25,39,33.33333333,0.0,2,2,0,0.15,8,0.0,2,0,1,2,0,16.5,1
1,0,51,5707171,0,3992,0.0,17,0,1.0,100.0,0.14516129,17,50,100.0,8.142857142999999,12,3,25,0.0,3,0.0,4,2,1,4,1,8.25,1
1,0,0,0,1,2899,0.0,6,1,0.0,0.0,0.02173913,7,15,0.0,3.8,7,3,752,0.0,3,0.0,5,1,1,4,0,4.1428571430000005,1
1,0,51,5707171,0,3992,0.0,17,0,1.0,100.0,0.188976378,17,50,100.0,7.375,13,4,25,0.0,3,0.0,4,2,1,4,1,7.769230769,1
1,3,1,18105,0,7086,1.0,0,0,0.0,0.0,0.0,11,32,0.0,0.0,3,0,948,0.0,4,0.0,3,0,1,2,1,8.666666667000001,1
1,4,0,348917,1,4858,0.0,10,0,0.0,0.0,0.086956522,15,23,0.0,6.8,7,4,256,0.0,3,0.0,3,3,1,3,0,7.428571429,0
0,0,0,0,0,1780,0.0,2,0,0.0,0.0,0.0,11,14,0.0,2.0,2,1,47,0.0,11,0.0,4,2,1,1,0,6.5,1
0,5,151,99,0,4059,0.264900662,9,0,0.7350993379999999,84.61538462,0.068965517,13,23,16.66666667,4.6,12,4,324,0.025,5,0.0,5,1,1,2,7,5.333333333,0
1,0,0,0,1,3574,0.0,487,2,0.0,0.0,0.247787611,487,29,0.0,86.83333333,8,28,78,0.0,3,0.0,6,3,1,3,0,68.125,1
0,10,42,2,1,5639,0.404761905,9,0,0.595238095,0.0,0.069767442,9,15,72.22222222,4.0,6,3,205,0.0,3,0.0,3,1,1,2,0,4.333333333,0
1,5,16,0,0,7295,0.8125,0,0,0.1875,14.28571429,0.0,11,24,28.57142857,0.0,2,1,374,0.846153846,8,0.0,2,0,1,2,0,9.5,1
0,0,11,0,1,-1,0.0,7,2,1.0,0.0,0.0,13,21,0.0,4.714285714,9,4,40,0.0,3,0.0,9,2,1,3,0,5.444444444,1
0,2,22,829814,0,3583,0.454545455,10,0,0.545454545,50.0,0.0,12,29,27.27272727,6.75,7,0,69,0.0,2,0.0,3,4,1,3,1,7.142857143,0
1,0,0,0,1,-1,0.0,7,0,0.0,0.0,0.025641026,7,14,0.0,5.0,5,3,179,0.0,3,0.0,4,4,1,4,0,4.4,1
0,2,45,258301,1,-1,0.266666667,0,0,0.7333333329999999,73.07692308,0.0,8,16,66.66666667,0.0,2,3,323,0.166666667,3,0.0,3,0,1,2,0,5.5,0
1,0,76,0,1,614,0.657894737,8,3,0.342105263,0.0,0.0,8,15,43.75,5.625,10,4,116,0.24,3,0.0,10,2,1,2,1,5.6,1
1,0,0,9213096,0,-1,0.0,5,0,0.0,0.0,0.083333333,6,10,0.0,5.0,2,1,0,0.0,6,0.0,4,5,1,1,0,5.5,1
1,1,4,0,1,3403,0.0,8,3,1.0,100.0,0.0,14,22,100.0,4.166666667,8,3,250,0.0,3,0.0,6,2,1,3,1,5.25,1
1,0,4,5816617,0,4003,0.0,17,0,1.0,100.0,0.1875,17,50,100.0,7.375,13,2,15,0.0,3,0.0,5,2,1,4,1,7.769230769,1
1,6,8,22211,0,1338,0.0,3,0,1.0,0.0,0.216216216,11,25,100.0,3.0,3,2,122,0.0,10,0.32,4,3,0,2,0,8.0,1
1,0,4,0,0,3318,0.0,7,1,1.0,100.0,0.022727273,17,21,100.0,4.333333333,4,0,335,0.0,17,0.0,5,1,1,1,0,7.5,1
1,5,14,0,0,7295,0.928571429,0,0,0.071428571,14.28571429,0.0,13,26,0.0,0.0,2,1,374,0.846153846,8,0.0,2,0,1,2,0,10.5,1
1,5,162,1811,0,3306,0.024691358,11,0,0.975308642,84.61538462,0.039215686,11,10,95.23809524,5.6,6,2,346,0.75,6,0.0,5,2,0,1,1,5.666666667,0
